pitch_mean,pitch_std,pitch_range,pitch_median,pitch_coeff_var,pitch_25th,pitch_75th,pitch_high_count,pitch_low_count,pitch_variance,voiced_ratio,pitch_jitter,volume_mean,volume_std,volume_max,volume_min,dynamic_range,volume_mean_db,volume_std_db,volume_median,volume_25th,volume_75th,energy_variation,shimmer,high_energy_frames,peak_energy_frames,power_mean,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,spectral_bandwidth_mean,spectral_bandwidth_std,zcr_mean,zcr_std,spectral_flatness_mean,spectral_flatness_std,spectral_centroid_max,spectral_centroid_min,spectral_centroid_median,spectral_centroid_iqr,rolloff_centroid_ratio,bandwidth_centroid_ratio,zcr_frequency,spectral_variability,spectral_centroid_variation,spectral_rolloff_variation,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_delta,mfcc_1_delta,mfcc_2_delta,mfcc_3_delta,mfcc_4_delta,mfcc_5_delta,mfcc_6_delta,mfcc_7_delta,mfcc_8_delta,mfcc_9_delta,mfcc_10_delta,mfcc_11_delta,mfcc_12_delta,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,tempo_bpm,rhythm_regularity,num_beats,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,mel_0,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,harmonic_energy,percussive_energy,hpr_ratio,harmonic_variability,percussive_variability,harmonic_ratio,split,dialogue_id,utterance_id,speaker,emotion,sentiment,utterance_text,season,episode,audio_path
734.7189,859.59796,3806.8716,444.22894,1.1699685,358.8619,654.6705,30.0,137.0,738908.7,20.875,281.82605,0.023004856,0.02314435,0.08353822,0.0,0.08353822,-32.92609,32.845417,0.014778243,0.0,0.044959188,0.0035629978,1.0060637,111.0,25.0,0.0010648844,1418.5417,1259.327,2716.9758,2182.91,1189.4417,875.9278,0.111104414,0.12831922,0.36423978,0.45362395,5181.7793,0.0,1566.0184,1993.2903,1.3214862,0.61320746,888.83527,0.9597928,217.09267,343.28125,-401.29868,42.99459,-5.3438697,0.8984517,-12.362127,-2.402494,-16.124918,-11.048663,-5.349804,3.5604122,-5.152966,-2.857118,-5.470023,-1.723794,-0.37113428,0.13798255,-0.034026843,0.08983984,-0.022783287,0.038451843,0.023055507,-0.018777346,0.008228238,0.03630417,0.0038938636,-0.0084209405,0.1440741,0.19827077,0.2213673,0.26887864,0.29373673,0.27612063,0.287623,0.2532551,0.21579303,0.18477939,0.1519847,0.15029886,117.1875,0.068745166,10.0,0.011569379,0.008608731,-0.015892264,0.03955134,0.005647177,0.007074703,0.52803004,1.1394359,1.1288846,0.28360638,0.12094043,0.17836541,0.048745684,0.014750665,0.012385606,0.01899738,0.016409073,0.011832347,0.0048967986,18.624817,17.823814,18.190557,18.061937,19.014992,17.919603,15.812802,0.012424888,0.013057881,0.95152336,0.015636455,0.016624808,0.37456867,dev,109,4,Joey,anger,negative,"Well, I think we've all learned something about who's disgusting and who's not.",5,9,./dev_splits_complete/dia109_utt4.wav
612.9726,606.42065,3297.4404,347.9461,0.9893112,255.42654,803.8408,74.0,141.0,367746.03,26.875,212.8926,0.018810853,0.011287236,0.041367527,0.0,0.041367527,-16.12301,23.53975,0.02154007,0.009817271,0.026379,0.0023422341,0.60003847,153.0,25.0,0.0004812499,1819.9559,1185.4982,3401.519,1986.3478,1513.6617,719.2935,0.14379591,0.12778243,0.18021479,0.34117568,5198.9077,0.0,1672.2756,842.0307,1.6448097,0.7884293,1150.3673,0.73959,277.90656,428.21875,-358.32825,60.27935,-2.3024578,8.700812,-12.325238,3.8235853,-0.19042711,5.80616,0.68918467,-1.121071,-3.977859,-1.0295113,-0.16805513,-1.7873957,-0.29633683,0.023337035,-0.1143552,0.0077338354,0.004618759,0.037772752,-0.06309066,-0.06608104,0.009077912,0.0043154485,0.020549653,-0.033147573,0.34382218,0.240098,0.24505438,0.23205633,0.20429705,0.23310244,0.21973725,0.26958245,0.32039836,0.3173998,0.28564802,0.2750385,117.1875,0.047323793,13.0,-0.0027952772,0.029530918,0.0025139463,0.008832881,-0.0046123,0.009511076,0.3176259,0.3023539,0.19934002,0.30212456,0.17419562,0.07177058,0.0401337,0.022559762,0.013046626,0.010516735,0.00882788,0.0069392063,0.0045176786,17.12928,17.570627,19.509146,19.925919,20.204643,19.228361,16.477428,0.0089854635,0.012306199,0.7301569,0.007389904,0.009061961,0.2812568,dev,8,7,Monica,joy,positive,"No! No you should! A lot of major actors do nude scenes! I mean, the chance to star in a movie? Come on!",7,19,./dev_splits_complete/dia8_utt7.wav
831.72034,1050.2041,3413.6924,411.86215,1.262689,397.2041,444.5115,2.0,7.0,1102928.8,1.125,509.43347,0.00066375575,0.0037584538,0.026828635,0.0,0.026828635,-66.35482,11.727413,0.0,0.0,0.0,0.00015676815,5.662405,8.0,9.0,1.4566544e-05,66.386925,393.0912,115.880226,657.9702,52.698578,278.8326,0.00393543,0.025233954,0.96601385,0.17678672,4153.9487,0.0,0.0,0.0,0.06542157,0.032807022,31.48344,0.34101704,21.136166,31.46875,-799.3223,3.1594322,-0.39134812,1.0977985,-0.32785287,-0.6070327,0.2243483,0.21054263,-0.5418395,-0.36400074,-0.67714006,0.34582424,-0.17406614,-3.075815,-0.19373797,0.08284388,-0.24020864,-0.016368637,0.028493976,0.036677577,0.019847834,0.07264325,0.08633066,0.076501764,-0.0750128,0.02800921,0.016032794,0.00905391,0.0055647343,0.006916375,0.009468243,0.01202966,0.011193751,0.013328713,0.023505503,0.02110494,0.026210858,0.021999601,117.1875,0.0,1.0,0.015739523,0.0015331717,-0.0058194674,0.046377663,0.0035622085,0.007123118,0.011930515,0.015034471,0.0019840936,0.0044352985,0.0010407275,0.00033724017,0.0014927917,0.0025356936,0.0010380424,0.0005700035,0.000344954,0.00012850369,7.62464e-05,16.775127,16.593054,16.775047,16.797947,16.697874,16.803137,16.668013,5.476505e-05,0.00063434447,0.086331934,0.000299851,0.0035965734,0.006330809,dev,82,4,Joey,neutral,neutral,He had C.H.E.E.S.E.,6,21,./dev_splits_complete/dia82_utt4.wav
825.4214,380.0873,1310.1023,774.81433,0.4604767,540.0797,1028.2594,23.0,31.0,144466.38,6.75,286.1016,0.010550341,0.02083426,0.07081276,0.0,0.07081276,-61.310047,30.122862,0.0,0.0,0.0,0.0008311922,1.9747475,53.0,25.0,0.0005453761,431.46548,830.6441,777.60834,1505.2842,330.90518,636.68994,0.037259165,0.07263026,0.7964488,0.38953632,2872.3647,0.0,0.0,0.0,0.3867378,0.16518074,298.07333,0.7395298,35.421024,72.5625,-586.41754,12.360067,-16.498386,-4.53062,-8.924277,-2.967575,-5.367035,-5.069085,-2.6409202,-2.3140504,-4.7041726,-2.8606663,-3.313596,-2.223381,-0.16906223,0.31961077,0.10525323,0.17793141,-0.016169133,0.041904464,0.040423688,0.008131157,-0.011014527,0.111527555,0.034464683,-0.025804484,0.09672463,0.074490584,0.08460099,0.09789185,0.119985744,0.14014289,0.13158426,0.13987531,0.122988254,0.10291192,0.085052714,0.091736116,170.45454,0.07071068,5.0,-0.011924435,0.021890428,-0.04011302,0.04099241,0.00953567,0.0013537997,0.111897685,0.24507502,0.2864747,0.3128275,0.21397664,0.19391413,0.13040796,0.051476277,0.030019423,0.017345402,0.0067755682,0.0017749774,0.000998217,18.948107,15.968012,16.090034,15.998752,16.540379,16.802189,16.248343,0.0048580966,0.006173208,0.7869634,0.009965858,0.012177663,0.2249191,dev,91,5,Chandler,surprise,negative,What did you just do?,2,2,./dev_splits_complete/dia91_utt5.wav
451.9951,234.60768,1133.249,384.03394,0.51904917,272.2303,581.6821,32.0,54.0,55040.766,10.75,95.9344,0.0052746497,0.008730317,0.034319647,0.0,0.034319647,-49.603443,29.58752,0.0,0.0,0.009315288,0.0010235166,1.6551462,77.0,25.0,0.00010404035,642.26715,985.9585,1192.4801,1814.0073,550.25543,785.5717,0.051921222,0.087108076,0.66761005,0.46143758,4312.8647,0.0,0.0,1475.0516,0.641801,0.3107358,415.36978,0.9156781,106.86521,181.40625,-623.4124,26.569284,-8.828843,1.9140482,-5.2060905,3.0751748,-13.021568,1.2099953,-6.318712,-5.710674,-1.2989295,-2.4284663,-0.8012778,-0.63413435,-0.29608288,0.097160935,-0.15492956,0.021872506,-0.08868449,0.054719646,-0.03835992,0.018273221,-0.015619497,-0.0011437538,0.011327337,-0.011344904,0.12012182,0.10555559,0.113259435,0.13362886,0.12448239,0.10746646,0.07414306,0.06885535,0.07559145,0.07806635,0.10571148,0.12456265,104.166664,0.11007882,4.0,0.0015073342,0.03336851,-0.016098121,0.03785192,0.014623275,-0.0051461398,0.05120944,0.08671752,0.086259834,0.032773674,0.039997913,0.024128264,0.00767826,0.0094018085,0.0010234925,0.00025848503,0.00051931705,0.0003812252,5.7623078e-05,15.599002,17.551771,18.29818,17.6389,18.649508,18.190508,15.927124,0.0022975851,0.003623973,0.63399446,0.0041137515,0.00652043,0.21339771,dev,19,3,Ross,anger,negative,"This is supposed to be, like, the greatest day of my life, y'know?",1,23,./dev_splits_complete/dia19_utt3.wav
564.4778,702.8068,3629.0283,242.95204,1.2450566,198.33731,685.27454,33.0,58.0,493937.44,11.375,270.8928,0.010008629,0.015527407,0.05507098,0.0,0.05507098,-50.296383,32.64184,0.0,0.0,0.018445197,0.0018101278,1.5514019,86.0,25.0,0.00034127303,723.4005,1100.9496,1340.295,1980.7408,599.2533,838.9701,0.05632937,0.087208495,0.65462977,0.45983103,4653.1133,0.0,0.0,1494.426,0.68697625,0.32509762,450.63495,0.92678833,151.19908,224.21875,-556.19385,31.180096,-6.8638973,6.001466,-2.7345963,2.1618326,-1.5388179,-1.3234992,-1.0596724,-0.3152996,-3.2015371,-0.059236214,-1.7281847,-1.451567,-0.5228936,-0.15423161,-0.17451538,0.06035688,0.037920732,-0.0033725647,-0.00015422548,0.049169146,0.053930495,0.06072284,0.028485434,0.013159584,0.11324129,0.11935445,0.14286143,0.13905671,0.13535038,0.15720873,0.19888741,0.1986883,0.18371987,0.13462833,0.12790449,0.12196339,144.23077,0.03822199,7.0,-0.0012041363,0.0047205747,-0.019690348,0.004398168,0.008211165,0.016605884,0.2731694,0.16091193,0.20664206,0.11805261,0.097337015,0.07003118,0.063256204,0.024670476,0.010050025,0.005646718,0.0032015943,0.0016248064,0.0012404076,15.220947,14.862655,15.543817,15.1044235,16.045023,15.888147,15.026085,0.0041049006,0.0073519037,0.5583445,0.0064202044,0.012364091,0.17017756,dev,68,11,Monica,neutral,neutral,We know how tough those parent/teacher conferences can be.,6,21,./dev_splits_complete/dia68_utt11.wav
600.21204,300.6409,1589.9642,530.99146,0.50089115,451.93964,707.19714,24.0,50.0,90384.945,9.25,128.64049,0.0075951745,0.013090325,0.038664013,0.0,0.038664013,-52.015038,30.665903,0.0,0.0,0.011768378,0.00093318755,1.7235055,67.0,25.0,0.00022904329,495.88684,801.9034,940.20795,1513.829,422.8736,670.5763,0.04487908,0.074429356,0.71696144,0.43842638,3417.6887,0.0,0.0,1247.3796,0.5610757,0.25650796,359.03262,0.8700776,63.89133,115.4375,-591.7136,31.086872,-13.09007,3.827159,-7.8399906,-0.30886173,-4.321438,-3.3987799,-1.9378802,-0.9620089,-3.0330336,-1.3064318,-2.399177,-1.3042079,-0.25099552,-0.07978178,-0.09086645,0.03275617,-0.015342475,0.025503688,-0.045943264,-0.0092459805,-0.02075458,0.031391323,0.022531295,0.004837511,0.14288345,0.149758,0.14849949,0.13355842,0.1309747,0.16107975,0.1776329,0.16606814,0.15280285,0.17134395,0.16793415,0.16782682,125.0,0.071428575,3.0,-0.021508519,-0.0033801107,-0.0063164816,0.011287033,0.010876406,0.008958269,0.08938196,0.1804266,0.16368392,0.11271472,0.055569578,0.054300047,0.040608175,0.011083018,0.0062581724,0.004690129,0.0021520238,0.00032220496,7.542966e-05,14.577179,12.718432,13.595841,13.668054,14.136585,15.105499,13.672195,0.002982675,0.0050030896,0.5961655,0.0052532344,0.00882111,0.15935726,dev,54,8,Joey,sadness,negative,Probably kill myself!,1,4,./dev_splits_complete/dia54_utt8.wav
633.131,543.6747,3702.8662,528.11914,0.8587081,392.21173,725.72284,28.0,80.0,295582.2,13.5,234.15001,0.011070945,0.016489172,0.05832286,0.0,0.05832286,-46.884098,33.01582,0.0,0.0,0.019780599,0.0016141579,1.4894096,86.0,25.0,0.00039445862,777.5417,980.7464,1459.9727,1824.5652,668.087,794.6571,0.062490273,0.08130619,0.58763695,0.47529125,4326.729,0.0,0.0,1624.924,0.81087685,0.38832876,499.92218,0.94671667,131.20448,233.53125,-516.1573,38.62824,-12.287953,7.902326,-9.210391,-2.821301,-6.8560038,-5.680984,-1.6055318,-3.2785995,-4.813334,-1.3324772,-2.8156214,-0.95405793,-0.22011262,-0.03674362,-0.16871715,-0.05721671,-0.057922155,-0.008308398,-0.02192544,0.06747125,-0.028919166,0.0535072,0.009045027,0.035271376,0.2168383,0.19851056,0.17487,0.13300097,0.13711323,0.16870974,0.18312772,0.20156382,0.21139234,0.191275,0.16039844,0.1707458,93.75,0.023969721,4.0,-0.0046306876,0.0046078977,-0.03978989,0.019464368,0.0069136145,0.0063306685,0.10401085,0.27468824,0.28511646,0.28571364,0.09607987,0.06747776,0.067162395,0.021639425,0.012312142,0.010788665,0.0059374734,0.0019349043,0.00039563866,16.796156,13.798416,15.241673,15.38948,15.300995,16.206661,14.510868,0.0043629515,0.007417742,0.588177,0.0066213105,0.011281048,0.15940513,dev,94,0,Chandler,neutral,neutral,Of course the packaging does appeal to grown-ups and kids alike.,2,2,./dev_splits_complete/dia94_utt0.wav
340.95248,202.2628,994.35114,303.15244,0.5932287,195.9226,330.37378,19.0,62.0,40910.242,10.125,67.98122,0.0057814065,0.009817729,0.033038124,0.0,0.033038124,-49.983753,29.793598,0.0,0.0,0.00978986,0.0006750517,1.6981558,68.0,25.0,0.00012981243,599.31647,965.27203,1247.5723,1930.0406,589.83014,874.381,0.039953467,0.079384744,0.69195765,0.44750255,5194.2524,0.0,0.0,1388.4014,0.6871111,0.3377679,319.62775,1.0035547,75.80748,126.15625,-626.37836,27.894989,0.83747005,9.285892,-1.4071971,1.6443065,0.5759392,1.8957968,-0.6364035,1.412123,-1.0329082,-0.13959408,0.16160291,-2.3047216,-0.32255772,-0.04880369,-0.18798193,0.031144869,0.012572325,-0.015767341,-0.052599244,0.02854589,-0.014277652,0.024864627,0.008044378,0.014942732,0.1455768,0.1323609,0.13876468,0.151638,0.16215558,0.105697915,0.09484231,0.10547228,0.123048276,0.1888936,0.11884359,0.10929187,110.29412,0.08574028,5.0,0.043718427,0.050072603,-0.07508434,0.052901197,-0.0005904206,0.027445229,0.1387469,0.08157889,0.064223975,0.03235133,0.0149533795,0.0085652135,0.007311838,0.005729593,0.005700212,0.0018401215,0.0009158149,0.00046872604,0.0005742848,15.111283,15.090273,15.481169,15.304764,15.335875,15.536221,14.88,0.00329277,0.0032146345,1.024303,0.0061202156,0.0061592925,0.37319204,dev,8,0,Monica,neutral,neutral,Hey! What did you decide to do about the movie?,7,19,./dev_splits_complete/dia8_utt0.wav
867.77185,1232.4886,3805.1575,326.88824,1.4202911,242.97461,422.56665,14.0,64.0,1519028.4,9.75,263.12024,0.013838059,0.024750184,0.10646713,0.0,0.10646713,-58.13268,32.897263,0.0,0.0,0.022517852,0.0016824034,1.788559,73.0,25.0,0.0008040636,646.2783,1206.3114,1122.6034,1964.0249,529.867,810.15106,0.057302043,0.13197757,0.7038026,0.4447227,4838.593,0.0,0.0,1072.8412,0.5639479,0.32378173,458.41632,0.8714392,113.11092,202.0,-532.9731,23.19877,5.2124395,2.6137314,-0.7363403,6.0713706,-6.0998497,-0.8471055,-5.1741433,-3.011585,-1.4927818,-1.6011798,-2.3285832,-1.4928577,-0.16416384,-0.07098969,-0.1745188,0.024916995,-0.010080231,0.0735907,0.10742577,0.020618113,0.07930568,0.04629024,-0.05829805,-0.011588232,0.12982012,0.13334842,0.11644937,0.106636554,0.11237889,0.10062081,0.070720665,0.08528517,0.1349279,0.1403455,0.10902023,0.098516636,156.25,0.0395079,6.0,0.0044441945,0.025242733,-0.043202743,0.05383034,0.008923985,0.010212231,1.0262558,0.8222582,0.27215213,0.26763782,0.10640257,0.06269951,0.014922997,0.002824646,0.0012798981,0.0046545886,0.014619145,0.0077088675,0.002489743,17.257734,15.141791,17.049278,15.635874,16.563007,16.11539,16.656473,0.007007578,0.008230908,0.8513726,0.0147300465,0.014633539,0.33094227,dev,63,8,Ross,sadness,negative,"I know, I know it was stupid.",8,18,./dev_splits_complete/dia63_utt8.wav
985.7348,1151.366,3367.4612,227.6641,1.1680281,172.30304,2287.2793,9.0,17.0,1325643.5,3.25,505.2415,0.00072712864,0.0029353246,0.018905459,0.0,0.018905459,-60.277874,16.097584,0.0,0.0,0.0,0.00014779586,4.036871,24.0,25.0,9.144844e-06,282.62924,884.9091,537.7864,1612.8053,210.78525,623.5064,0.020276317,0.06977038,0.90877193,0.2748233,4434.632,0.0,0.0,0.0,0.20747732,0.0859362,162.21053,0.61923206,54.298134,69.0625,-808.55396,2.1595347,1.3612783,4.012439,0.46468183,0.9709525,1.0103213,0.99667805,-0.58514166,0.54241467,0.03742636,0.36603338,-0.5156541,-1.0148702,-0.5286137,-0.0211753,0.035949606,-0.0040716724,-0.12310431,0.0024709075,-0.085037716,-0.016940933,-0.06247956,0.020471616,-0.014644237,-0.037947513,0.03952728,0.04739552,0.066343464,0.07775307,0.07386807,0.06078353,0.048513908,0.04640724,0.044850245,0.04747512,0.045805387,0.041503564,312.5,0.0,2.0,-0.015138531,0.04400505,-0.02161528,0.034743134,0.001330281,0.010398032,0.004266712,0.0010216885,0.0003799101,8.348213e-05,0.0003001581,0.0001705063,0.00022704783,0.0020467087,0.00279878,0.0012558684,0.0004461458,0.00044025484,0.00046971953,19.963314,19.398586,19.752325,19.820078,19.860949,19.71864,19.824158,0.00011278948,0.00067070633,0.16816272,0.00036137275,0.0028314474,0.015755836,dev,72,3,Joey,neutral,neutral,G-sharp.,5,11,./dev_splits_complete/dia72_utt3.wav
333.45627,188.81364,647.2621,217.36493,0.5662321,185.99338,458.99408,16.0,28.0,35650.59,5.5,73.59273,0.0032777067,0.0081037665,0.041029602,0.0,0.041029602,-61.051247,24.441534,0.0,0.0,0.0,0.0006051845,2.4723892,43.0,25.0,7.64144e-05,420.34116,1090.9956,724.9751,1799.7008,323.9742,734.926,0.034833323,0.10356007,0.8321124,0.36518416,5739.19,0.0,0.0,0.0,0.3146254,0.16182576,278.6666,0.6999882,99.07686,145.4375,-692.24225,12.839414,2.2883296,0.3311604,-0.07482065,-2.5981581,-1.5029241,0.03410701,-1.1390402,-0.11053385,-1.0861213,-1.0890094,0.6344665,-1.4224106,0.03506217,-0.5701372,-0.026393015,-0.005320931,0.09866617,0.013267673,-0.11451501,0.09988988,-0.008912009,0.013524553,-0.040141217,-0.004074727,0.025195515,0.029166628,0.043080878,0.044398636,0.055450488,0.06783033,0.0763946,0.09965872,0.074700005,0.061319653,0.059220113,0.049275182,208.33333,0.05439283,4.0,0.0073280353,0.02838987,-0.021529932,0.03137097,0.014321839,-0.0021277175,0.06573822,0.06784586,0.03711569,0.033195116,0.01145002,0.004196437,0.0044029034,0.0048800646,0.0012561025,0.00053711794,0.00018376125,0.0014975369,0.0019997172,21.302494,20.999533,21.184008,21.075926,20.896257,21.501774,20.408422,0.0019703726,0.001865715,1.0560895,0.0053443867,0.004686924,0.4246693,dev,69,13,Rachel,sadness,negative,It just doesn't matter how I feel.,7,8,./dev_splits_complete/dia69_utt13.wav
424.3925,271.2491,1393.5798,393.4107,0.63914686,185.16895,600.33264,22.0,38.0,73576.08,7.5,142.95805,0.0056578587,0.011589246,0.04950054,0.0,0.04950054,-58.16705,28.237808,0.0,0.0,0.0,0.001038029,2.0483449,56.0,25.0,0.00016632199,453.6299,932.78784,861.39813,1746.3445,410.8777,761.5746,0.033800345,0.07617667,0.772575,0.40757167,4732.6826,0.0,0.0,0.0,0.45463064,0.24032885,270.40277,0.8289291,112.55887,207.34375,-629.72437,20.855305,0.0037289767,0.008871892,-3.5783734,1.2308407,-4.3582172,-2.4565756,-4.364276,-0.5171694,0.59035546,0.13391295,0.7983058,-1.917873,-0.497001,0.17453188,0.007509641,0.018233083,0.041321512,0.17511901,0.09158597,0.029403359,-0.003240516,-0.046052262,-0.015538844,-0.019259375,0.069398515,0.06383316,0.11005167,0.11675523,0.11907015,0.07710626,0.072306156,0.08765839,0.07480089,0.06608103,0.06144681,0.054651536,170.45454,0.083333336,5.0,-0.0026414744,0.043512225,-0.030740349,0.06319497,0.0052494057,0.002517671,0.07714472,0.16656782,0.21696454,0.019789767,0.04743023,0.021531112,0.0033595092,0.0009973265,0.0005322764,0.0006941042,0.001431089,0.0018553819,0.0005928651,17.694622,16.774017,17.180372,17.086016,17.175627,16.809517,16.443876,0.0027585463,0.0037337274,0.7388164,0.0055666305,0.008333079,0.22984934,dev,87,2,Ross,neutral,neutral,"I just have one question for you,    ehm...",9,20,./dev_splits_complete/dia87_utt2.wav
1716.0527,997.1344,3792.1113,1644.6377,0.5810628,1367.5342,1859.1395,4.0,4.0,994277.0,1.0,769.39734,4.8880847e-05,0.00029232982,0.0021792022,0.0,0.0021792022,-45.4765,7.389716,0.0,0.0,0.0,1.1870611e-05,5.9804573,7.0,8.0,8.78461e-08,94.30322,526.0457,187.1265,1035.1023,73.13912,403.6855,0.005141543,0.030980634,0.97630733,0.136675,3855.484,0.0,0.0,0.0,0.064115606,0.02530735,41.132347,0.35517934,23.379622,36.28125,-1055.0065,1.1270424,0.19039035,0.31654346,0.2930416,0.35971433,0.19393164,0.23789866,0.1635016,0.19838025,0.029766219,0.1464055,0.15871689,-3.6306474,-0.28707644,-0.013415691,0.0020234329,-0.06038811,-0.09015372,-0.054809958,-0.004360972,-0.009602817,-0.0435569,-0.024134818,-0.022711506,-0.023530116,0.015686976,0.013400954,0.015144794,0.012771859,0.013081777,0.01919457,0.023583872,0.012141755,0.012661621,0.0149700865,0.021336613,0.018404681,117.1875,0.0,1.0,-0.0024764922,0.0024911829,-0.03849302,0.019987298,0.0069343424,1.2105456e-05,6.11493e-05,1.0877634e-05,9.544593e-06,9.761619e-06,1.8510296e-05,2.2590395e-05,1.1692204e-05,5.5480295e-06,4.1888993e-06,3.0429717e-06,3.2286111e-06,2.2218605e-06,2.1311448e-06,11.1166935,11.022534,11.140018,11.200369,11.242873,11.201605,11.249269,7.9545426e-11,4.8880847e-05,1.6270003e-06,5.282111e-10,0.0002923298,3.1103464e-12,dev,105,1,Monica,neutral,neutral,"Hi, this is Monica from the plane?",8,4,./dev_splits_complete/dia105_utt1.wav
517.64136,294.49274,1642.0662,438.5849,0.5689127,249.02646,676.70386,116.0,135.0,86725.98,31.375,109.910904,0.062452223,0.041160904,0.13742484,0.0015733148,0.13585153,-10.901802,10.472392,0.06722076,0.019378942,0.09883021,0.008081299,0.6590783,140.0,25.0,0.0055944994,1864.1111,682.28845,3625.3423,1418.4863,1688.5966,458.81265,0.14705242,0.08125361,0.039152153,0.0598827,4805.562,932.4754,1652.7665,750.3275,1.9300133,0.94083446,1176.4193,0.315182,186.19408,382.84375,-196.49687,89.30106,-19.610321,5.9962583,-11.4826975,-2.4551072,-2.1181934,-4.0842338,-2.8865008,1.3977079,-7.7184143,1.6265364,-2.8011882,-0.40224612,-0.056698892,0.050815657,0.042637054,-0.048692103,0.07920422,0.07984045,-0.016214842,-0.008721412,-0.02488327,-0.008780271,-0.014916447,-0.06833351,0.3948646,0.3974959,0.45367527,0.45515016,0.42058107,0.41441676,0.47407344,0.5257069,0.52258027,0.5212377,0.4839988,0.3920681,133.92857,0.038141027,16.0,0.0050731944,0.006179229,0.009204783,0.0098982835,0.0011215472,0.0057455986,1.9242102,4.058284,3.8590505,3.311177,1.789004,1.1614269,0.7963495,0.26755825,0.2355056,0.11766016,0.03125983,0.012812064,0.0097323,17.232904,14.898704,17.41007,17.065186,19.5394,21.966522,20.916082,0.027533062,0.040770322,0.675321,0.020666229,0.03116658,0.21184675,dev,40,1,Joey,neutral,neutral,"Hey, Im with you. He even asked me if I thought youd go out with him.",8,5,./dev_splits_complete/dia40_utt1.wav
749.6477,431.36176,1964.6549,711.13525,0.5754193,391.55182,930.4173,16.0,22.0,186072.97,4.75,190.3861,0.003265607,0.008744254,0.041585363,0.0,0.041585363,-62.50129,23.485855,0.0,0.0,0.0,0.0005755657,2.677681,37.0,25.0,8.712618e-05,308.16202,787.7134,557.6444,1407.8091,231.41656,567.533,0.023540603,0.061615832,0.853878,0.34680998,4791.5913,0.0,0.0,0.0,0.27580303,0.11868404,188.32483,0.66082525,55.61037,86.75,-695.97284,10.05508,-6.777563,0.7246217,-3.8770409,2.157823,-0.94275427,0.14345528,1.3183823,-1.0731419,0.038188495,-0.75264555,0.23479441,-1.6512252,-0.18362235,-0.15360233,-0.13831829,-0.10117315,-0.008212076,-0.01376541,-0.024480563,0.023555372,0.017669288,0.018053953,0.012403705,0.048346005,0.05982321,0.042465515,0.0436795,0.06591355,0.085914,0.04809041,0.04880819,0.047837727,0.056277547,0.0635987,0.06278609,0.072955295,170.45454,0.05263158,3.0,0.0027469238,0.039975807,-0.054193027,0.026524737,0.015912319,-0.0038165078,0.0061631366,0.007088009,0.0544968,0.061186202,0.061273355,0.024270538,0.021878304,0.011075625,0.0019527094,0.0019744493,0.0010047016,0.00033431212,0.00033360606,17.361038,17.065521,18.08135,17.97379,17.891548,18.228546,17.205467,0.0013057193,0.0023409019,0.5577823,0.0042200456,0.006682545,0.22388217,dev,29,6,Monica,neutral,neutral,Twelve dollars an hour.,1,15,./dev_splits_complete/dia29_utt6.wav
